time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1664593948997680000.00,23943.8496811523,52.06166817341,1.08548927430505,14.815809492563,42.5690507366453,2.33401466999203,177.033703166657,4.72067690591614,3.39702025056355,3.63775617375742,3.46775028589017
1664595658998840000.00,25653.8508493652,50.3383415210992,1.09772340214963,10.0400847495619,42.5097930145301,0.591667937114835,186.292309392216,4.7170757447932,3.40201902561883,3.63711470605318,5.16226828279771
1664597369000010000.00,27363.852010498,50.3791008330882,1.10995614227145,14.6052178325819,42.4535072413288,0.617431674152613,169.940498369792,4.72390832953714,3.39252518441919,3.64763152784745,3.72630186604525
1664599079998380000.00,29074.8503879395,48.4965580860153,1.07774387660804,18.0502768390797,42.4048936817203,-1.27800093498081,171.392899408463,4.72785070458644,3.3870288968254,3.65673976572187,2.86454825968498
1664600789999660000.00,30784.8516616211,48.8360348790884,1.13428249966253,17.2128061235115,42.3607184919955,-0.952905550599098,186.18651207786,4.73792746887348,3.3729186667459,3.65542388868157,3.0881811363358
1664602500997940000.00,32495.8499448242,49.0642475830391,1.08054864171403,17.4471973526007,42.3152356548059,-0.741462255828083,203.224646466408,4.73809233811358,3.3726870634997,3.64718910916202,3.23742632024284
1664604210999240000.00,34205.8512460937,48.4226932208985,1.10898097844653,20.6651430355987,42.2697391617923,-1.39904597587883,168.787823739519,4.73559658366241,3.37619046109572,3.64168771512014,2.60068199108112
1664605921000030000.00,35915.8520317383,49.4371698098257,1.0829663687385,17.5958737614701,42.2304545027712,-0.397009114734829,177.988288140424,4.72760869030809,3.38736669171087,3.64186729146072,2.89832049037214
1664607631998750000.00,37626.8507548828,47.397110067308,1.08005895543022,19.2141379683344,42.194792691685,-2.44734183698893,185.970414935156,4.72754484804704,3.38745579196138,3.64553925659333,2.63892363065394
1664609341999980000.00,39336.8519863281,50.6256766701117,1.10790563138797,21.08902336045,42.1564003022888,0.770162143744528,178.018749643582,4.72026238994488,3.39759620950764,3.64940309815271,2.47290348269971
1664611052998330000.00,41047.8503303223,49.9635768653825,1.11602802981112,18.0654941145453,42.1276118539504,0.09967000503093,186.040749996744,4.71808666327223,3.40061689560021,3.65195334570149,2.90133794003662
1664612762999560000.00,42757.851560791,49.9993631150574,1.08927051690671,24.4454326678539,42.0904967216724,0.124054124578834,176.68335439222,4.72289764484528,3.39393206607082,3.65323736618232,2.09019232642737
1664614473997820000.00,44468.849826416,50.4149025436491,1.09994459798845,29.7072924225456,42.0581501724878,0.529953813180327,169.286329757069,4.72448654642137,3.39171990374682,3.65535560692282,1.73122448422985
1664616183999140000.00,46178.851145752,50.9573892587796,1.09319069218335,47.7034288773847,42.0343474960525,1.06716861668974,165.826145833618,4.71243827236945,3.40843990146467,3.66298895434355,1.05057504908631
1664617893999990000.00,47888.8519899902,46.1248095594347,1.08290107192692,26.6611400791109,42.0080574246918,-3.772445384413,185.089626189134,4.71475462920051,3.4052350607882,3.66730961792941,1.90117179382306
1664619604998640000.00,49599.8506420898,47.1900703404099,0.909293050244129,180,41.9849495488615,-2.71396713517606,178.495228990463,4.71718608846601,3.40186602316605,3.66908212402349,0
1664621314999890000.00,51309.8518955078,49.4025013428181,1.19084162016357,51.109369061869,41.9755836943265,-0.502260925248265,140.417734357076,4.71733889254998,3.40165412786547,3.67652561417186,0.929208920932531
1664623025998210000.00,53020.8502155762,52.0734064429998,1.18554720545693,54.7804203079145,41.9681427471994,2.17029975354671,139.852467624257,4.72196073814642,3.39523545872633,3.68982820788923,0.865506869866283
1664624735999480000.00,54730.8514848633,49.7166802603751,0.784696819027325,180,41.9613928359656,-0.184995917603374,122.607604652146,4.72627521645749,3.38922699314881,3.70161088115359,0
1664626446997680000.00,56441.8496894531,48.3872037371621,1.16900265224278,92.7862825354045,41.9533148559868,-1.51336617860943,136.537837763789,4.72326597481998,3.39341945003808,3.71368066934764,0.455399807649465
1664628156998960000.00,58151.8509611816,45.4329822184518,1.25616170337888,44.9686758128553,41.9489533922127,-4.46593974810094,98.9666244734213,4.72002109624091,3.39793141246694,3.72366472025632,0.861876149458456
1664629867000070000.00,59861.8520732422,48.8968035904691,1.07894892145594,180,41.9440891500212,-1.00174453575164,202.113615579065,4.72064086256592,3.39707033772657,3.72992558419047,0
1664631577998560000.00,61572.8505683594,47.1700257966295,1.11135690620832,30.0334673682824,41.9260315297804,-2.73854353930801,210.341249424092,4.72546158187696,3.39036131864935,3.71560044408178,1.76665092817674
1664633287999840000.00,63282.8518457031,51.1662557590753,1.14674946651016,27.5380519920138,41.9086433604789,1.24334316141903,220.544142556206,4.7270397972133,3.38816053166766,3.68640179997412,2.03823634318346
1664634998998100000.00,64993.8501096191,53.3855525413528,1.23588640738457,19.61360900567,41.8924334782614,3.44534410629421,261.684662758906,4.72688593971943,3.38837517782072,3.64654521871119,2.44925112015242
1664636708999410000.00,66703.8514162598,45.6663236105815,1.06028462366504,15.784252143209,41.8494935480291,-4.28671365138143,168.981703253241,4.71631504105834,3.40307353230513,3.64918353167222,3.32163488863733
1664638419997660000.00,68414.8496672363,46.4704598309472,1.0707397853714,16.3033199868753,41.802799699603,-3.493582832627,167.18276285507,4.70403749464871,3.42002460250331,3.66151013941395,3.27743229577235
1664640129998930000.00,70124.8509326172,46.2553248200566,1.08533529837224,17.9595673424272,41.7575860531072,-3.72013523243368,175.281146669823,4.7139610205978,3.40633359039795,3.67084956383955,2.87399434544518
1664641839999950000.00,71834.851953125,50.0879681427032,1.10198384522877,21.8319383263902,41.7106795925329,0.102029116824269,135.68584531853,4.72709091280174,3.38808921589973,3.68471143013738,2.56440078787744
1664643550998530000.00,73545.8505371094,48.961098337546,1.08960197943932,16.2742744907894,41.6753454874899,-1.03160796128213,177.175798134882,4.7073091483893,3.41552010889692,3.69861531189536,3.17176189970834
1664645260999760000.00,75255.8517663574,47.3032916327938,1.09668003010999,14.7342825074718,41.6354281642058,-2.69833724293858,176.332532667596,4.73033089680452,3.38356419172526,3.71009586888771,3.49459033025283
1664646971998060000.00,76966.850060791,44.5656862435862,1.15024816715101,16.5592947337619,41.5912259126451,-5.45038507599384,180.518804024216,4.71361296100993,3.40681521168789,3.7084060101235,3.19574343216501
1664648681999300000.00,78676.8513012695,47.9931969372556,1.06788729000538,15.8768431368465,41.544874796751,-2.03519966918975,171.54799618295,4.7253629578436,3.39049877590723,3.71537864685493,3.23158653086788
1664650392997570000.00,80387.8495771484,48.9168849922717,1.10885442672935,13.7339124150081,41.490586722364,-1.12689247354865,179.781516061747,4.71391063332232,3.4064033193149,3.72054107148119,3.80935351145318
1664652102998880000.00,82097.8508823242,45.9333074446768,1.09290627088883,13.5529507727624,41.4349221335986,-4.12827321328223,186.641339728587,4.70785327447937,3.41477006235598,3.71955967835225,3.80337792755228
1664653813000040000.00,83807.8520495606,45.7975828656927,1.08354049401616,17.6937274739976,41.3817600473769,-4.28067183401436,169.915011551573,4.71788092135179,3.40090232802026,3.71961084452385,3.00133035906646
1664655523998470000.00,85518.8504755859,47.5486101498827,1.06496832004143,14.6679459883514,41.3315658063329,-2.54314476344734,196.685983255464,4.72049511186056,3.39727286682853,3.72640583386985,3.6090922721722
1664657233999670000.00,87228.8516789551,50.2414500005543,1.10806869618478,17.5909329405023,41.2856279160831,0.138727832585573,179.465890416049,4.73426267798143,3.37806067569263,3.73665476149464,2.94729886398689
1664658944998040000.00,88939.8500437012,52.2720831315965,1.09286534863379,18.4515449863304,41.2408984795036,2.15726074390113,174.736606678734,4.72842834353818,3.38622244290207,3.74228937161525,2.81764496182512
1664660654999230000.00,90649.8512324219,49.6939860917628,1.11376688409617,18.1889889624615,41.1975879528565,-0.435057487338781,181.517486798059,4.73217752413537,3.38098105774891,3.74033705862458,2.86348962320063
1664662365997510000.00,92360.8495158691,47.9216976081952,1.08957255174022,18.836662239221,41.1554035462912,-2.21951485518366,165.813262938217,4.72528297253623,3.3906102492395,3.74334966898678,2.79503347961532
1664664075998810000.00,94070.8508127442,51.5527318911627,1.08865537937715,23.2643546811098,41.1187140206256,1.40006007719785,175.807307917085,4.71960940212009,3.39850321821364,3.7433929258119,2.17822841487106
1664665785999960000.00,95780.8519628906,49.337981893681,1.11311354797472,28.247827772387,41.0834809727807,-0.823616311885417,176.301988068282,4.72783390840944,3.38705234197566,3.74946557250381,1.83016354857767
1664667496998370000.00,97491.8503752441,49.3310615923256,1.07717106442701,19.3201798888081,41.0463003212651,-0.840557822957635,169.002432403034,4.72988298351421,3.38419030124661,3.75405664894562,2.70519023028943
